judge,venue,type,description,evidence,type_norm
gpt-5.4,iclr2025_mldpr,Hallucinated Methodology,"The paper claims a two-level hierarchical methodology combining PELT changepoint detection with DTW clustering in the reported experiment, but the provided h-e1 code for the paper only performs DTW clustering and baseline KMeans. No PELT changepoint detection is executed in this experiment pipeline, and the validation report explicitly frames h-e1 as only the clustering stage with changepoint detection deferred to h-m1. Thus the paper overstates what was actually implemented and evaluated for this paper's experiment.","Paper: ""This work proposes a two-level hierarchical methodology combining PELT (Pruned Exact Linear Time) changepoint detection with DTW (Dynamic Time Warping) based clustering for trajectory analysis."" Code (h-e1 main.py): steps are only baseline model, DTW model, Jaccard stability, mechanism verification, figures/report. No PELT call appears. Code (evaluate.py): ""**Next Step**: Proceed to h-m1 (MECHANISM hypothesis - PELT changepoint detection)""",Hallucinated Methodology
gpt-5.4,iclr2025_mldpr,Mathematical Errors,"The paper gives an incorrect BIC penalty formula for PELT. It states BIC = 2 log(n), but standard BIC penalties scale with the number of parameters and include a log(n) term rather than being universally equal to 2 log(n). Moreover, the code also labels 2*log(n) as a BIC penalty even though that is not a correct generic BIC expression. The paper therefore presents a mathematically inaccurate formulation.","Paper Section 3.2: ""Penalty: BIC = `2 log(n)`"" and Section 4.4: ""PELT penalty | BIC = 2log(n)"". Code (h-m1 model.py): ""# BIC penalty: pen = 2 * log(n)""",Mathematical Errors
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,"The paper reports specific changepoint detection results (81.0% detection rate, 405/500 series with at least one changepoint, mean changepoints 0.96) as if they were part of the paper's experiment, but the provided code for the paper's h-e1 experiment does not run PELT at all. Since those numbers do not arise from the code associated with the paper and no execution trace is provided for them within the paper experiment, they are unsupported/fabricated in the context of this paper.","Paper Table 3: ""Detection Rate | 81.0%"", ""Series with ≥1 CP | 405/500"", ""Mean Changepoints | 0.96"". Code (h-e1 main.py) contains no changepoint detection stage; it ends after DTW clustering evaluation.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,"The paper contains an internal inconsistency in the number of clusters reported. It states in the abstract that there are 'four empirical clusters' and gives a 4-cluster archetype alignment table, but Table 1 reports the optimal k as 3 for the clustering structure result. This mismatch indicates that at least one set of reported cluster-based results was not consistently derived from the actual experiment output.","Paper Abstract: ""When mapping the four empirical clusters to five proposed behavioral archetypes..."" Paper Table 1: ""Optimal k | 3"". Paper Table 5 and Table 7 list clusters 0, 1, 2, and 3, implying 4 clusters.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,"The archetype recovery results in the paper match the separate h-m3 experiment output, not the h-e1 code for the paper itself, indicating cross-phase result insertion. The paper presents these as part of the current study's results without making clear they come from a different downstream experiment file. This is misleading and effectively fabricates support within the scope of the paper's own experiment.","Paper Table 7: cluster-to-archetype alignments are 0->slow_burn 0.95, 1->revival 0.85, 2->slow_burn 0.80, 3->revival 0.96. Code file h-m3 experiment_results.json contains the same values: cluster 0 slow_burn 0.9518926371332953, cluster 1 revival 0.8497170652726286, cluster 2 slow_burn 0.8036679395085219, cluster 3 revival 0.9609055361283042.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Nonexistent Citations,"The citation for Berndt and Clifford is likely incorrect as written. The paper cites it as appearing in the 'Proceedings of the 3rd International Conference on Knowledge Discovery and Data Mining (KDD),' but that 1994 DTW paper is widely known as a workshop paper and not a KDD 1994 conference proceeding in that form. This suggests the reference metadata is hallucinated or materially inaccurate.","References: ""Berndt, D. J., & Clifford, J. (1994). Using dynamic time warping to find patterns in time series. Proceedings of the 3rd International Conference on Knowledge Discovery and Data Mining (KDD), 359-370.""",Nonexistent Citations
gpt-5.4,iclr2025_question,Hallucinated Methodology,"The paper claims the semantic-entropy labels are computed using a DeBERTa-v3-large-MNLI model and describes this as a standard published setup. However, the actual code uses `cross-encoder/nli-deberta-v3-large`, which is a different model identifier from the one stated in the paper. This is a mismatch between reported and implemented methodology.","Paper: ""Responses were clustered by semantic equivalence using DeBERTa-v3-large-MNLI"" and ""Entailment Model: DeBERTa-v3-large-MNLI"". Code (`config.py`): `nli_model_name: str = ""cross-encoder/nli-deberta-v3-large""`.",Hallucinated Methodology
gpt-5.4,iclr2025_question,Hallucinated Methodology,The paper states that semantic entropy clustering uses bidirectional entailment probability exceeding 0.5. The code does not use a bidirectional probability criterion; instead it converts each direction into a boolean by thresholding only the entailment class probability and then requires both booleans to be true. This is not the same as the paper's stated probabilistic methodology and omits any explicit cluster-construction details beyond greedy assignment.,"Paper: ""two responses were considered equivalent if bidirectional entailment probability exceeded 0.5."" Code (`se_labels.py`): `entailment_prob = probs[0, 2].item(); return entailment_prob > self.config.entailment_threshold` and later `fwd = self.check_entailment(r_i, responses[j]); bwd = self.check_entailment(responses[j], r_i); if fwd and bwd: cluster_ids[j] = cluster_ids[i]`.",Hallucinated Methodology
gpt-5.4,iclr2025_question,Nonexistent Citations,"The paper cites Kossen et al. (2024), ""Semantic Entropy Probes: Robust and Cheap Hallucination Detection in LLMs,"" arXiv:2406.15927. Based on the materials provided, there is no corroborating evidence for this citation, and the paper relies heavily on it for benchmark claims (~0.85 AUROC, configuration guidance). This appears potentially fabricated or at least unverifiable from the provided context.","Reference list: `Kossen, J., Han, J., Razzak, M., Schut, L., Malik, S. A., & Gal, Y. (2024). Semantic Entropy Probes: Robust and Cheap Hallucination Detection in LLMs. arXiv preprint arXiv:2406.15927`.",Nonexistent Citations
gpt-5.4,iclr2025_question,Faked Experimental Results,"The paper presents highly specific numerical results (e.g., SEP rho = 0.0835, SEDP rho = 0.0843, AUROC = 0.5214/0.5219, exact p-values) but the supplied code contains no saved run logs or result artifacts establishing that these exact values were actually produced. The code can generate such metrics, but the paper reports exact outcomes without any direct evidence from execution. Given the instruction to verify against code/materials provided, these precise results are unsupported and may be fabricated.","Paper Table 1 reports exact values: `SEP (baseline) | 0.0835 | 0.288 | 0.5214` and `SEDP (proposed) | 0.0843 | 0.283 | 0.5219`. Provided materials include only source code and figures, but no execution logs, cached metric files, or result dumps showing these exact numbers.",Faked Experimental Results
gpt-5.4,iclr2025_scope,Nonexistent Citations,"Several cited works appear to be nonexistent or unverifiable from the information given, and are presented as established publications at major venues. In particular, the references 'SSM-PEFT: Parameter-Efficient Fine-Tuning for State Space Models. ICML 2025.', 'MambaPEFT: Comprehensive Analysis of PEFT Methods for Mamba Architectures. ICLR 2025.', and 'State-offset Tuning: Simple and Effective Adaptation for State Space Models. ACL 2025.' are highly likely fabricated. The paper relies on them in Related Work and Discussion as if they are real prior art, but no bibliographic details, authors, arXiv IDs, or venues beyond generic titles are provided, and these titles do not correspond to clearly identifiable known papers.","Paper references: ""[1] SSM-PEFT: Parameter-Efficient Fine-Tuning for State Space Models. ICML 2025."", ""[2] MambaPEFT: Comprehensive Analysis of PEFT Methods for Mamba Architectures. ICLR 2025."", ""[3] State-offset Tuning: Simple and Effective Adaptation for State Space Models. ACL 2025."" Also used in text: ""SSM-PEFT provides analysis..."", ""MambaPEFT catalogs over 20 PEFT method variants..."", ""State-offset Tuning proposes learning an additive offset...""",Nonexistent Citations
gpt-5.4,iclr2025_scope,Faked Experimental Results,"The paper reports concrete H-M3 numerical results even though the provided code and logs do not include any executed H-M3 experiment log or saved outputs demonstrating those numbers. The paper gives exact values for slow mode fraction, delta E, layer counts, and perplexity for H-M3, but unlike H-M1 and H-M2 there is no experiment log/results artifact showing H-M3 was run successfully. Thus the exact H-M3 outcome appears fabricated or at least unsupported by the supplied evidence.","Paper claims: ""Slow mode fraction | Pre-Training 1.97 x 10^-5 | Post-Training 1.91 x 10^-5 | Change -5.93 x 10^-7"", ""delta E = 5.93 x 10^-7 nats"", ""Only 2 of 48 layers (layers 18 and 19) contain slow eigenmodes"", ""Perplexity | 14.35"". In the supplied code bundle there are files for h-m3/config.py, evaluate.py, model.py, run_experiment.py, train.py, but no h-m3 experiment.log/results output analogous to H-M1 and H-M2.",Faked Experimental Results
gpt-5.4,iclr2025_scope,Hallucinated Methodology,"The paper states that H_spec is defined as H_spec = -1/log|lambda_max| with lambda_i = exp(Delta * a_i), and describes Delta as input-dependent in Mamba. However, the actual code computes H_spec by assuming a fixed reference Delta = 1 and completely ignores the model's input-dependent discretization. Therefore the paper's reported methodology overstates what was actually measured: the experiments did not compute the claimed input-dependent discretized spectral horizon, but a proxy based only on A_log with Delta fixed to 1.","Paper: ""SSM state dynamics are governed by the discretized transition matrix A_bar = exp(Delta * A)... For diagonal A (as in Mamba), eigenvalues are given by lambda_i = exp(Delta * a_i)... H_spec = -1 / log|lambda_max|"" and ""While the discretization step Delta is input-dependent..."" Code (h-e1/model.py): ""# With Δ=1 as reference: H_spec ≈ 1/min(exp(A_log))"" and in compute_h_spec(): ""# Discrete eigenvalue (with Δ=1): λ = exp(-exp(A_log)) ... h_spec = 1.0 / min_exp_a_log"". H-M1/H-M2 use the same simplification.",Hallucinated Methodology
gpt-5.4,iclr2025_scope,Mathematical Errors,"The paper defines delta E as an absolute difference of slow-mode fractions, but then assigns it units of 'nats' and compares it against a threshold in nats. This is mathematically inconsistent: |f_slow_post - f_slow_pre| is dimensionless, not an information quantity in nats. Moreover, the code converts the fraction change to 'nats' using an ad hoc transformation delta_e_nats = -log(1 - min(|delta|, 0.99)), which is not the same as the paper's stated formula. Thus the reported H-M3 equation and units are mathematically incorrect and inconsistent with the implementation.","Paper Method §3.3: ""delta E = |f_slow_post - f_slow_pre|"" and ""A threshold of delta E > 0.1 nats indicates meaningful energy redistribution."" Code (h-m3/model.py): ""delta_e_nats = -math.log(1 - clamped_delta) if clamped_delta < 1.0 else float('inf')"". The code's 'nats' quantity is not the paper's stated delta E.",Mathematical Errors
gpt-5.4,iclr2025_scope,Hallucinated Methodology,"The paper describes the H-M3 measurement as energy redistribution toward SSM eigenmodes using state components h_t[i], implying a principled eigenmode-level decomposition. The actual code does not compute energy in true SSM eigenmodes. Instead, it hooks layer outputs in d_model space, truncates/uses channels as a proxy, collapses the slow-mode mask with any(dim=1), and explicitly comments that this is only a proxy because mixer output dimension does not match d_inner. Therefore the paper misrepresents the technical method as a true eigenmode energy analysis when the implementation uses a rough channel-based heuristic.","Paper: ""The slow mode fraction is defined as: f_slow = sum_{i: |lambda_i| > 0.99} |h_t[i]|^2 / sum_i |h_t[i]|^2"". Code (h-m3/model.py): ""# The mixer output is d_model, but we need to relate to d_inner"" and ""# Use d_model channels as proxy (each channel relates to eigenmodes)"" and ""slow_ch = slow_mask.any(dim=1)[:len(ch_energy)]"".",Hallucinated Methodology
gpt-5.4,iclr2025_scsl,Nonexistent Citations,"The paper cites several works that are not verifiable from the provided context and appear likely fabricated or incomplete. In particular, 'Li et al. (2025). Delving Into the Training Dynamics for Image Classification.' is listed without venue, pages, or other bibliographic details, and is described in the text as extracting '142-dimensional training dynamics features per sample.' Likewise, 'Chen et al. (2025). Evaluating the Dynamics of Membership Privacy in Deep Learning.' is cited without standard bibliographic metadata. These references are suspiciously generic and incomplete compared with the established references in the bibliography, which is a common sign of fabricated citations.","Paper Related Work: ""Li et al. (2025) extract 142-dimensional training dynamics features per sample... Chen et al. (2025) track per-sample privacy vulnerability throughout training..."" References: ""Li, M., Zhou, X., and Wu, O. (2025). Delving Into the Training Dynamics for Image Classification."" and ""Chen, Y., Wang, Z., Baracaldo, N., Kadhe, S., and Yu, L. (2025). Evaluating the Dynamics of Membership Privacy in Deep Learning.""",Nonexistent Citations
gpt-5.4,iclr2025_scsl,Nonexistent Citations,"The bibliography includes a citation to 'Ghosal, S.S. and Li, Y. (2023). Distributionally Robust Optimization with Probabilistic Group. NeurIPS.' but this work is never used in the paper body and its title is unusually generic. Given the lack of surrounding support and the pattern of suspicious references, this appears potentially fabricated.","References: ""Ghosal, S.S. and Li, Y. (2023). Distributionally Robust Optimization with Probabilistic Group. NeurIPS.""",Nonexistent Citations
gpt-5.4,iclr2025_scsl,Hallucinated Methodology,"The paper's definition of the 'Convergence Time' feature does not match the implemented code. The paper states convergence time is 'the first epoch where normalized loss drops below a threshold τ = 0.1,' but the code actually computes convergence time as the epoch index of the minimum loss over the 5 epochs. These are materially different features.","Paper Method §3.3: ""Convergence Time: The first epoch where normalized loss drops below a threshold τ = 0.1."" Code evaluate.py: ""convergence_time = np.argmin(loss_matrix, axis=1).astype(np.float32)""",Hallucinated Methodology
gpt-5.4,iclr2025_scsl,Hallucinated Methodology,"The paper states that the H-E1 experiment uses a single seed with 5-fold stratified cross-validation and reports AUROC uncertainty, but the reported mean ± std is only across CV folds, not across independent training seeds. This is presented in the prose as if it were a robust experimental estimate, while the code and setup show only one model training run for H-E1.","Paper §4.3: ""For the existence test (H-E1), a single seed (42) was used with 5-fold stratified cross-validation for AUROC computation."" Paper Abstract: ""AUROC = 0.9452 ± 0.0072."" Code run.py uses one training run and then compute_auroc_cv(... n_splits=5, seed=config.seed).",Hallucinated Methodology
gpt-5.4,iclr2025_scsl,Faked Experimental Results,"The paper reports a full curvature-timing experiment across five seeds, but no experiment log or results artifact for H-M1 is provided, unlike H-E1 and H-M2. The code for H-M1 exists, but there is no execution evidence showing that the reported values were actually produced. Therefore the reported H-M1 numerical results are unsupported and may have been fabricated.","Paper §5.4 reports: ""Mean timing gap 0.20 ± 0.40 epochs"", ""Seeds with gap ≥ 3: 0/5 (0%)"", with per-seed results for 42, 123, 456, 789, 1011. Provided files include H-E1 experiment.log and H-M2 experiment.log, but no H-M1 experiment.log or H-M1 results JSON.",Faked Experimental Results
gpt-5.4,iclr2025_scsl,Faked Experimental Results,"The paper reports exact gradient variance values for GroupDRO and random reweighting ('0.015' and '0.014') and claims variance matching was verified. However, the implementation computes 'gradient variance' using the variance of sample weights as a proxy, not the variance of gradients. Thus the reported result overstates what was actually measured, making the experimental claim misleading/fabricated relative to the implementation.","Paper §5.3: ""Variance matching was verified: GroupDRO gradient variance was 0.015 and random reweighting gradient variance was 0.014."" Code evaluate.py: ""def compute_gradient_variance(weights: np.ndarray) -> float: ... return float(np.var(weights))"" with docstring: ""Compute variance of sample weights (proxy for gradient variance).""",Faked Experimental Results
gpt-5.4,iclr2025_scsl,Mathematical Errors,"The paper states that AUROC 0.9452 exceeds the threshold 0.75 by a 'margin of 26%' and similarly says the threshold is exceeded by '26%' in the abstract/introduction. This is not the absolute AUROC difference (which is 0.1952) and is also not the standard relative improvement over threshold ((0.9452-0.75)/0.75 ≈ 26.0%) unless explicitly stated as relative. The table and prose present this ambiguously as a margin, which is mathematically imprecise and potentially misleading.","Paper §5.1: ""AUROC = 0.9452 ± 0.0072, exceeding the pre-specified threshold of 0.75 by a margin of 26%."" Table 1: ""Margin above threshold | +26.0%""",Mathematical Errors
gpt-5.4,iclr2025_verifai,Faked Experimental Results,"The paper reports a successful H-M1 granularity experiment with nonzero repair rates and significant ANOVA results, but the provided code/log evidence shows an initial full H-M1 run where all five conditions had 0/304 successes and ANOVA was undefined (NaN). Because the paper claims definitive experimental findings without reconciling that contradictory run, the reported results are not reliably supported by the experiment record as presented.","Paper: ""One-way ANOVA indicates that granularity has a statistically significant effect on repair success (F=23.89, p=3.5e-19, eta-squared=0.059)."" Code/log: in `experiment.log` for H-M1, ""G0: 0/304 = 0.00% ... G4: 0/304 = 0.00%"" and ""F-statistic: nan\n  p-value: nan\n  eta-squared: 0.0000\n  Gate passed: False"".",Faked Experimental Results
gpt-5.4,iclr2025_verifai,Mathematical Errors,"The paper states that a one-way ANOVA was used on a within-subject design where the same 304 cases were evaluated under all five granularity conditions. Standard one-way ANOVA assumes independent groups, which is violated here because outcomes are repeated measures on the same cases. A repeated-measures analysis (or methods tailored to paired binary data) would be appropriate instead. Thus the reported ANOVA methodology and inference are mathematically invalid for the stated design.","Paper: ""A within-subject design was employed where the same 304 runtime error cases were repaired under all five granularity conditions."" and ""Primary analysis: One-way ANOVA across five granularity levels"".",Mathematical Errors
gpt-5.4,iclr2025_verifai,Mathematical Errors,"The reported McNemar chi-squared statistic for G0 vs G3 is inconsistent with the contingency table. With discordant counts b=77 and c=1, the exact McNemar p-value may be tiny, but the continuity-corrected chi-squared would be about 72.1 and the uncorrected chi-squared about 73.2, not 77. The paper appears to confuse the discordant count with the test statistic.","Paper: ""McNemar chi-squared | 77"" alongside contingency table ""G0 Success/G3 Failure = 77"" and ""G0 Failure/G3 Success = 1"".",Mathematical Errors
gpt-5.4,iclr2025_verifai,Nonexistent Citations,"Multiple cited works appear nonexistent, future-dated, or mismatched to the claimed venue/arXiv record. These references cannot be verified from the information given and are likely fabricated or hallucinated.","Examples from References: ""Huang, Y. et al. (2026). TraceCoder: Trace-driven multi-agent framework for automated debugging. arXiv preprint arXiv:2602.06875.""; ""Kong, W. et al. (2025). TokenRepair: Faulty token localization and quality-aware patch refinement. arXiv preprint arXiv:2511.18001.""; ""Dikici, A. and Bilgin, Z. (2025). Automated program repair: A survey. arXiv preprint.""; ""Huang, Y. et al. (2025). DynaFix: Dynamic iterative program repair with variable states and control flow. arXiv preprint.""; ""Huang et al., 2026"" is also cited in the text as prior work.",Nonexistent Citations
gpt-5.4,iclr2025_verifai,Hallucinated Methodology,"The paper claims prior work includes ""reinforcement learning from execution feedback (Gehring et al., 2024)"" and cites it as an ICML paper. However, the reference list gives ""RLEF: Grounding code LLMs in execution feedback with reinforcement learning"" with authors and venue details that are not supported elsewhere in the provided materials and appear fabricated. This misstates the research landscape and methodology of prior work.","Paper text: ""Subsequent work has extended this approach with ... reinforcement learning from execution feedback (Gehring et al., 2024)."" References: ""Gehring, J., Zheng, K., Copet, J., Mella, V., Cohen, T., and Synnaeve, G. (2024). RLEF: Grounding code LLMs in execution feedback with reinforcement learning. In International Conference on Machine Learning.""",Hallucinated Methodology
gpt-5.4,iclr2025_wsl,Nonexistent Citations,"The paper cites “FL-TAC clusters similar adapters in federated learning settings,” but no corresponding reference is provided in the bibliography, and the citation is not identifiable from the supplied materials. This is consistent with a fabricated or unsupported citation claim.","Paper, Related Work: “FL-TAC clusters similar adapters in federated learning settings, though without controlled provenance verification.”
References list: no entry for “FL-TAC”.",Nonexistent Citations
gpt-5.4,iclr2025_wsl,Nonexistent Citations,"The paper references “the Model Zoo framework” as “adapted from the Model Zoo methodology for full neural network populations,” but the cited reference is “Model Zoos: A Dataset of Diverse Populations of Neural Network Models,” which is not clearly the same named framework as described. More importantly, several other named prior systems in the text (e.g., FL-TAC) are discussed without traceable citations. This indicates citation hallucination/sloppiness in the literature grounding.","Paper, Introduction: “This approach, adapted from the Model Zoo methodology for full neural network populations...”
Paper, Related Work: “FL-TAC clusters similar adapters in federated learning settings...”
References: no FL-TAC citation present.",Nonexistent Citations
gpt-5.4,iclr2025_wsl,Faked Experimental Results,"The paper reports correlation and P3 control results as if they were computed in the main experiment, but these values actually come from separate downstream analyses (h-m3 and h-m4), not from the main H-E1 experiment code corresponding to the paper’s primary setup. Presenting them as part of a single experimental run is misleading. In particular, the main experiment results file only contains the within/between clustering test, not the Spearman correlation, layer-type analysis, or P3 control reported in the paper.","Paper, Abstract: “This geometric similarity correlates with FLAN task taxonomy (Spearman ρ = 0.389, p = 1.29 × 10⁻²⁹)... A control analysis reveals that within-task variance across random seeds is substantial (ratio = 0.89...)”
Paper, Results: reports RQ2, RQ3, and P3 tables.
But H-E1 experiment_results.json contains only: {""p_value"": 8.632635026023283e-28, ""cohens_d"": 0.7652115166609299, ...}
The correlation result appears instead in h-m3/results/correlation_results.json, and layer-type results appear in h-m4/results/cohens_d_results.json.",Faked Experimental Results
gpt-5.4,iclr2025_wsl,Hallucinated Methodology,"The paper states that five adapters were trained with random seeds 42–46, but the actual training code uses seeds 0–4. This is a direct mismatch between the reported methodology and implemented experiment.","Paper, Method: “For each task, 5 adapters are trained with different random seeds (42, 43, 44, 45, 46)...”
Code, train.py: “seeds = list(range(ADAPTERS_PER_TASK))” with ADAPTERS_PER_TASK = 5, so seeds are 0,1,2,3,4.
Adapter metadata confirms seeds 0–4, e.g. results/adapter_metadata.json entries like ""arc_seed0"" ... ""arc_seed4"".",Hallucinated Methodology
gpt-5.4,iclr2025_wsl,Hallucinated Methodology,"The paper claims training used an AdamW optimizer and max sequence length 512 with identical hyperparameters, but the code specifically uses optimizer=""adamw_torch"" and a cosine scheduler, details omitted or altered in the paper. More seriously, the paper reports training on H100 NVL hardware and a total runtime of about 2h14m, but the supplied logs do not verify that exact end-to-end runtime and suggest a longer experiment window for H-E1. The methodology reporting is therefore not fully faithful to the actual implementation/logs.","Paper, Method: “All adapters are trained with identical hyperparameters: learning rate 2 × 10⁻⁴, batch size 8, 3 epochs, AdamW optimizer...”
Code, config.py: TRAIN_CONFIG includes ""optimizer"": ""adamw_torch"", ""lr_scheduler_type"": ""cosine"".
Paper, Experimental Setup: “Training was conducted on NVIDIA H100 NVL, taking approximately 2 hours 14 minutes total.”
H-E1 experiment_results.json timestamps span 2026-04-13T02:28:17.793861 to 2026-04-13T04:42:37.084869, which is about 2h14m, but this includes all steps; the paper presents it as training time specifically.",Hallucinated Methodology
gpt-5.4,iclr2025_wsl,Mathematical Errors,"The paper states that the Grassmann distance is maximal when subspaces are orthogonal without specifying the dimensional dependence. For the geodesic distance d_G(B1,B2)=sqrt(sum_j theta_j^2), the maximum is not a generic qualitative 'orthogonal' statement but equals sqrt(r)·π/2 when all principal angles are π/2. The paper’s statement is imprecise and mathematically incomplete.","Paper, Method: “Grassmann distance: d_G(B₁, B₂) = √(Σⱼ θⱼ²). This distance is zero when subspaces are identical and maximal when subspaces are orthogonal.”",Mathematical Errors
grok-4.3,iclr2025_bi_align,Faked Experimental Results,"The paper presents detailed quantitative results (specific Cohen's d values, p-values, tables of means, pooled statistics, etc.) as outcomes of running inference on four reward models. However, the provided experiment log and code show that real model inference failed due to loading errors (e.g., transformers incompatibility with ArmoRM) and the paper itself admits results were produced via simulation matching expected effect size distributions rather than actual model runs.",Abstract: 'The findings are based on simulated inference due to software compatibility constraints'; Section 3.4: 'experimental results were generated via simulation matching expected effect size distributions from prior literature rather than actual model inference'; experiment.log shows 'ERROR - Failed to load armo' and falls back to stimulus generation only.,Faked Experimental Results
grok-4.3,iclr2025_buildingtrust,Nonexistent Citations,The paper cites two nonexistent 2025 papers (DACA by Luo et al. and CCPS by Khanmohammadi et al.) with fabricated arXiv IDs (arXiv:2505.16690 and arXiv:2505.21772). These references cannot be found in any academic database and appear to be AI-generated fabrications.,"References section: 'Luo, Y., et al. (2025). Your pre-trained LLM is secretly an unsupervised confidence calibrator. arXiv preprint arXiv:2505.16690.' and 'Khanmohammadi, S., et al. (2025). Calibrating LLM confidence by probing perturbed representation stability. arXiv preprint arXiv:2505.21772.' Also mentioned in Abstract and Section 2.1.",Nonexistent Citations
grok-4.3,iclr2025_data_problems,Faked Experimental Results,"The paper reports fabricated experimental metrics and outcomes (e.g., rho_r values of 0.412-0.618 for IF/FastIF, 5 metric crossings, top-50 Jaccard of 0.0024) that directly contradict the actual code execution results in experiment_summary.json and gate evaluations (near-zero correlations ~0.01, n_crossings=0, no CI-separated crossings).",Paper Section 5.1 table shows IF rho_r=0.412 at budget 10 and 5 crossings; code results/experiment_summary.json shows all rho_r/rho_m <0.02 with n_crossings=0 and gate FAIL for H-E1.,Faked Experimental Results
grok-4.3,iclr2025_data_problems,Nonexistent Citations,References to future/nonexistent papers such as Li et al. (2026) LoRIF and Ilyas & Engstrom (2025) MAGIC.,"References section lists 'Li, S., ... (2026). LoRIF...' and 'Ilyas, A. and Engstrom, L. (2025). MAGIC...'.",Nonexistent Citations
grok-4.3,iclr2025_dl4c,Hallucinated Methodology,"The paper title, abstract, and framing repeatedly refer to a 'DPO-aligned' model and 'DPO-Aligned Code Generation Models', but the actual model compared is CodeLlama-7B-Instruct (instruction-tuned, not trained with DPO or preference optimization). The code and paper itself acknowledge this ('not specifically trained with code-focused DPO'), making the DPO framing a misrepresentation of the methodology.","Paper title: 'Error Type Distributions Differ Between RL-Aligned and DPO-Aligned Code Generation Models'; Section 3.1: 'CodeLlama-7B-Instruct (instruction-tuned)... It is a general instruction-following model, not specifically trained with code-focused DPO.'; code/config.py and generate.py label it as 'dpo_model_id' but load 'codellama/CodeLlama-7b-Instruct-hf' with no DPO training.",Hallucinated Methodology
grok-4.3,iclr2025_dl4c,Nonexistent Citations,Reference to a nonexistent ICSE 2025 paper: 'The ICSE 2025 study by Wang et al. (2025) provides a three-tier classification based on execution semantics.' No such paper exists; the taxonomy is a custom implementation in the code labeled 'ICSE 2025 Error Taxonomy'.,Paper Section 2.3 and 3.3; code/analyze.py: 'ICSE 2025 Error Taxonomy' with custom SYNTAX_ERRORS/RUNTIME_ERRORS lists.,Nonexistent Citations
grok-4.3,iclr2025_mldpr,Faked Experimental Results,"The paper reports specific quantitative experimental outcomes (e.g., silhouette score 0.352, bootstrap Jaccard 0.82, 81% changepoint detection rate, variance ratios) that appear fabricated for the AI-generated narrative rather than derived from actual execution of the provided code on the described dataset.","Tables 1-7 and RQ results in Sections 5.1-5.4 claim precise metrics (silhouette 0.352 at k=3, Jaccard 0.82, detection rate 81%, etc.) while the code (evaluate.py, main.py) contains placeholder logic, UCR references in comments, and no execution producing these exact values on the helenqu/astro-time-series proxy data.",Faked Experimental Results
grok-4.3,iclr2025_scope,Nonexistent Citations,"References [1] SSM-PEFT (ICML 2025), [2] MambaPEFT (ICLR 2025), and [3] State-offset Tuning (ACL 2025) refer to papers that do not exist. These are fabricated future publications with no verifiable sources.",References section: [1] SSM-PEFT: Parameter-Efficient Fine-Tuning for State Space Models. ICML 2025. [2] MambaPEFT: Comprehensive Analysis of PEFT Methods for Mamba Architectures. ICLR 2025. [3] State-offset Tuning: Simple and Effective Adaptation for State Space Models. ACL 2025.,Nonexistent Citations
grok-4.3,iclr2025_scsl,Nonexistent Citations,"The paper references multiple papers with 2025 publication dates (Li et al. 2025, Chen et al. 2025) that do not exist and cannot be found in academic databases. These appear to be fabricated citations.","References section: 'Li, M., Zhou, X., and Wu, O. (2025). Delving Into the Training Dynamics for Image Classification.' and 'Chen, Y., Wang, Z., Baracaldo, N., Kadhe, S., and Yu, L. (2025). Evaluating the Dynamics of Membership Privacy in Deep Learning.'",Nonexistent Citations
grok-4.3,iclr2025_verifai,Nonexistent Citations,"Multiple references cite non-existent or fabricated academic papers, including future-dated works (2025-2026) and invalid arXiv IDs that cannot be verified in real academic databases.","References include: 'Huang, Y. et al. (2026). TraceCoder...', 'Dikici, A. and Bilgin, Z. (2025). Automated program repair: A survey.', 'Haque et al. (2025)...', and 'Bouzenia et al. (2024)' with suspicious arXiv IDs like arXiv:2304.12743 that do not correspond to real publications.",Nonexistent Citations
