judge,venue,type,description,evidence,type_norm
gpt-5.4,iclr2025_bi_align,Mathematical Errors,"The paper claims the test split alone (N=8,552) provides 0.95 power to detect an effect of d=0.15 at α=0.05. This is implausible for a paired design with only 8.5k samples only if assumptions are explicitly justified; however no power calculation or code is provided. More importantly, the paper uses this power claim to argue that non-significance in the test split demonstrates lack of effect, but the code contains no power-analysis implementation at all. Since the numerical power values are unsupported by the provided methodology, they are mathematically unsubstantiated.","Paper: “With N=169,352 pairs, the study achieves >0.99 power to detect effects of d=0.15 at α=0.05. The test split alone (N=8,552) provides 0.95 power for the threshold effect size.”
Code: no power-analysis code exists in any provided file.",Mathematical Errors
gpt-5.4,iclr2025_buildingtrust,Hallucinated Methodology,"The paper repeatedly claims to use a mixed-effects logistic regression with a random intercept for benchmark and to evaluate a predictor trained on MMLU and applied cross-benchmark without retraining. The provided code does not implement this. Instead, it fits an ordinary logistic regression / statsmodels Logit only on MMLU with two fixed predictors (margin_z and kl_div), with no random effects and no pooled mixed-effects model across benchmarks. Cross-benchmark evaluation also recomputes z-scored margins separately on each evaluation benchmark rather than preserving a training-set normalization or fitting a benchmark-random-intercept model.","Paper: ""A mixed-effects logistic regression is fitted: logit(P(flip_i = 1)) = β₀ + β₁ · margin_i + u_{d(i)}"" and ""the predictor is trained on MMLU and evaluated on TruthfulQA and ARC-Challenge without retraining"". Code (analysis_pipeline.py): ""X = np.column_stack([margin_z, kl_div])"" and ""logit_model = sm.Logit(y, X_sm).fit(disp=False)""; run_full_analysis() only fits on ""mmlu"" and evaluate_cross_benchmark() recomputes margin_z via compute_margin_and_flip() on each benchmark.",Hallucinated Methodology
gpt-5.4,iclr2025_buildingtrust,Hallucinated Methodology,"The paper defines the H-E1 predictor as depending only on pre-alignment confidence margin, but the implemented model includes KL divergence as an additional predictor. This materially changes the reported methodology because the main results are not from a margin-only model.","Paper: ""The prediction task is: given only v_base(i), predict flip_i before M_aligned is applied."" and the displayed model is ""logit(P(flip_i = 1)) = β₀ + β₁ · margin_i + u_{d(i)}"". Code (analysis_pipeline.py): docstring ""Fit logistic regression: logit P(flip) = β₀ + β₁·margin_z + β₂·kl_div."" and ""X = np.column_stack([margin_z, kl_div])"".",Hallucinated Methodology
gpt-5.4,iclr2025_buildingtrust,Mathematical Errors,"The paper reports partial η² as an effect size from the mixed-effects logistic regression, but the code computes ""partial_eta2"" as 1 - llf/llnull, which is McFadden pseudo-R², not partial η². Treating this quantity as partial η² is mathematically incorrect.","Paper: ""Effect size is reported as partial η²"" and values such as ""η² = 0.2892"". Code (analysis_pipeline.py): ""# McFadden pseudo-R² as partial eta² approximation"" followed by ""partial_eta2 = float(1 - (logit_model.llf / logit_model.llnull))"".",Mathematical Errors
gpt-5.4,iclr2025_buildingtrust,Hallucinated Methodology,"The paper states that H-M1 significance is assessed via a one-tailed permutation test with 1,000 shuffles. The code does not perform any permutation test. It instead conducts a one-sample t-test on the three trailing eigenvalues against the dominant eigenvalue, which is a completely different statistical procedure.","Paper: ""Statistical significance is assessed via a one-tailed permutation test (1,000 shuffles)"". Code (analysis_anisotropy.py): ""t_stat, p_two_tailed = stats.ttest_1samp(trailing, popmean=dominant)"" and then ""p_one_tailed = p_two_tailed / 2.0"".",Hallucinated Methodology
gpt-5.4,iclr2025_buildingtrust,Hallucinated Methodology,"The paper claims H-M2 computes variance of logit-delta magnitudes, specifically var(||Δ_i||), after KL-divergence residualization. The code instead computes per-item variance across the 4 coordinates of Δ_i, i.e., np.var(delta, axis=1), and then residualizes that scalar. This is a different quantity from variance of vector magnitudes.","Paper: ""the variance of logit delta magnitudes — var(‖Δ_i‖) within quintile — is computed after KL-divergence residualization"". Code (analysis_variance.py): ""delta_var = np.var(delta, axis=1)  # (N,)"".",Hallucinated Methodology
gpt-5.4,iclr2025_buildingtrust,Hallucinated Methodology,"The paper states that H-M2 uses one-tailed Welch's t-test on KL-residualized quantities with bootstrap confidence intervals. However, the code stores raw Q1 delta_var values for testing rather than the residualized values, so the statistical test is not run on the quantity described in the paper.","Paper: ""One-tailed Welch's t-test ... after KL residualization."" Code (analysis_variance.py): in compute_variance_by_quintile(), after residualization it explicitly sets ""q1_residuals = delta_var_q"" with comment ""Store raw delta_var values (not OLS residuals) for t-test"".",Hallucinated Methodology
gpt-5.4,iclr2025_buildingtrust,Faked Experimental Results,"The paper reports H-M2 one-tailed Welch test statistics and effect sizes that do not match the saved experiment outputs. In particular, the ARC p-value reported in the paper is 0.992, while the experiment_results.json gives 0.992362086397669, and more importantly the paper's narrative claim that ""SFT mean Q1 delta variance exceeds DPO mean Q1 delta variance"" is inconsistent with the reported variances, where DPO Q1 variance is larger than SFT on MMLU and ARC. The stated interpretation of the direction is therefore fabricated or incorrect relative to the actual outputs.","Paper: ""The direction is reversed across all three benchmarks: SFT mean Q1 delta variance exceeds DPO mean Q1 delta variance."" But Table 3 gives MMLU Q1 DPO variance 0.7073 vs SFT 0.2229, and paper also reports ARC DPO 1.952 vs SFT 0.272. Saved results (h-m2/experiment_results.json): MMLU q1_variance_ratio 1.179887..., ARC q1_variance_ratio 2.386349..., both > 1 in favor of larger DPO variance.",Faked Experimental Results
gpt-5.4,iclr2025_buildingtrust,Nonexistent Citations,"Several citations appear unverifiable or highly suspect from the information given, especially forward-dated or unusually specific references. The strongest example is a 2026 arXiv preprint ('The Magic Correlations: Understanding Knowledge Transfer from Pretraining to Supervised Fine-Tuning', arXiv:2602.11217) cited as existing work. Based on the provided materials, there is no support that this citation exists, and it is presented as established literature despite being future-dated relative to most references.","References section: ""Fan, S., Paparas, D., Noy, N., Xiong, B., Sachdeva, N., & Isik, B. (2026). The Magic Correlations: Understanding Knowledge Transfer from Pretraining to Supervised Fine-Tuning. arXiv preprint arXiv:2602.11217.""",Nonexistent Citations
gpt-5.4,iclr2025_data_problems,Hallucinated Methodology,"The paper claims to use heteroskedasticity-robust HC3 standard errors in the OLS analysis, but the provided code fits plain OLS without any robust covariance specification. Therefore the reported inference procedure is described incorrectly.","Paper: ""Both were estimated using OLS (statsmodels) with heteroskedasticity-robust (HC3) standard errors."" Code (analysis.py): `result = smf.ols(formula, data=df).fit()` in both `fit_ols_baseline` and `fit_ols_proposed`, with no `cov_type='HC3'` or equivalent.",Hallucinated Methodology
gpt-5.4,iclr2025_data_problems,Hallucinated Methodology,"The paper states that training token counts were obtained from model card metadata and family defaults, with architecture-family mean imputation for missing counts. The code does not implement family-default token assignment or architecture-family mean imputation. Instead, it only regex-parses token counts from card text and then fills missing `log_tokens` with the global median, or a hardcoded default if the column is absent.","Paper: ""Training token counts were obtained from model card metadata and, where unavailable, from model family defaults reported in original papers ... Models without retrievable token counts were handled by architecture-family mean imputation."" Code (feature_extraction.py): `n_tokens = recover_token_count(card_text)` where `recover_token_count` only regex-parses card text. Code (analysis.py): `median_log_tokens = df['log_tokens'].median(); df['log_tokens'] = df['log_tokens'].fillna(median_log_tokens)` and otherwise `df['log_tokens'] = 11.0`.",Hallucinated Methodology
gpt-5.4,iclr2025_data_problems,Nonexistent Citations,"At least one cited paper appears to be misattributed or nonexistent as described. The reference ""Lee, K., Ippolito, D., Nystrom, A., et al. (2022). Deduplicating Training Data Makes Language Models Better. ACL 2022."" does not match the known authorship/title of the well-known deduplication paper, suggesting the citation is fabricated or substantially incorrect.","Paper reference: ""Lee, K., Ippolito, D., Nystrom, A., et al. (2022). Deduplicating Training Data Makes Language Models Better. ACL 2022.""",Nonexistent Citations
gpt-5.4,iclr2025_data_problems,Nonexistent Citations,"Several 2025 citations are presented as established literature with venue/arXiv details, but they are highly likely to be fabricated or unverifiable from the materials provided, and some have suspicious future-dated arXiv identifiers. In particular, the paper relies on references such as Subramanyam et al. (2025), Thrush et al. (2025), Myntti et al. (2025), Diao et al. (2025), Shum et al. (2025), and Messmer et al. (2025) without evidence they actually exist.","Examples from references: ""Subramanyam, A., Chen, Y., Grossman, R. L. (2025). Scaling Laws Revisited: Modeling the Role of Data Quality in Language Model Pretraining. arXiv:2510.03313.""; ""Thrush, T., Potts, C., Hashimoto, T. (2025). Improving Pretraining Data Using Perplexity Correlations. ICLR 2025. arXiv:2409.05816.""; ""Shum, K., Huang, Y., et al. (2025). Predictive Data Selection: The Data That Predicts Is the Data That Teaches. ICML 2025. arXiv:2503.00808.""",Nonexistent Citations
gpt-5.4,iclr2025_data_problems,Faked Experimental Results,"The paper reports manual inspection findings about specific model cards using alternative terminology for perplexity filtering, but no code or logged artifact supports that this manual inspection was actually performed. This is a claimed empirical result not substantiated by the provided implementation.","Paper: ""Manual inspection of LLaMA-2, Mistral, and Qwen cards confirmed that labs describe this practice using alternative terminology such as 'quality filtering,' 'CCNet filtering,' or 'fastText quality filter' rather than 'perplexity filtering.'"" Codebase contains only regex extraction and no manual-inspection log, annotation file, or scripted verification of these specific claims.",Faked Experimental Results
gpt-5.4,iclr2025_dl4c,Hallucinated Methodology,"The paper claims a specific minimal real-model validation was conducted using a working pipeline on 3 models, 10 HumanEval+ tasks, and 300 generations. However, the provided `run_minimal_real.py` does not match the actual APIs/classes in the codebase and appears non-functional. It constructs `ModelManager` with unsupported arguments (`model_name`, `cache_dir`, `device`, `dtype`) even though `ModelManager.__init__` expects `(model_config, generation_config)`. It also calls nonexistent methods `manager.generate(...)`, `profiler.profile_samples(...)`, `clusterer.fit_cluster(...)`, and no-argument versions of `compute_cohens_d`, `compute_silhouette`, and `compute_purity` that do not exist in the implementation. This means the reported real-model experiment is not supported by the provided code.","Paper: ""A minimal real-model validation was conducted using 3 models on 10 HumanEval+ tasks with 10 samples per task (300 total code generations).""
Code: in `run_minimal_real.py`, `manager = ModelManager(model_name=model_name, cache_dir=MODEL_CONFIG[""cache_dir""], device=""cuda"", dtype=MODEL_CONFIG[""torch_dtype""])`; but `model_manager.py` defines `def __init__(self, model_config: dict, generation_config: dict)`. Also `run_minimal_real.py` calls `manager.generate(...)`, `profiler.profile_samples(...)`, and `clusterer.fit_cluster(...)`, none of which exist in the provided classes.",Hallucinated Methodology
gpt-5.4,iclr2025_dl4c,Faked Experimental Results,"The paper reports concrete real-model metrics for phi-2, codegen-350M-mono, and codegen-350M-nl (correctness, complexity, AST depth, runtime, memory), but there is no matching successful execution trace or results artifact in the provided code showing these values were actually produced. The only execution log provided for the experimental framework shows failures to load/process models and ends with zero models processed successfully. Since the code path for the claimed minimal real experiment is itself inconsistent/non-runnable, the detailed numerical real-model results are unsupported and appear fabricated.","Paper table: ""phi-2 (2.7B) | execution | 13.0% | 1.32 | 7.29 | 0.091 | 7.33"" and corresponding values for the other two models.
Provided log (`experiment.log`): ""ERROR: Only 0 models processed successfully. Need at least 3 for clustering."" No successful real-model output with the reported metrics is shown.",Faked Experimental Results
gpt-5.4,iclr2025_dl4c,Hallucinated Methodology,"The paper repeatedly characterizes `microsoft/phi-2` as an ""execution-aligned"" model and `Salesforce/codegen-350M-mono` as a ""preference"" or ""preference-categorized"" model. The provided code simply hard-codes these labels in configuration and offers no evidence that these models were actually trained with execution-based alignment or preference-based alignment. This is an incorrect reporting of methodology/model provenance rather than something established by the code or citations.","Paper: ""The real-model data show the execution-aligned model (phi-2, 2.7B parameters)..."" and ""codegen-350M-mono | preference"".
Code: `config_minimal_real.py` hard-codes `(""microsoft/phi-2"", ""execution"")`, `(""Salesforce/codegen-350M-mono"", ""preference"")`, `(""Salesforce/codegen-350M-nl"", ""baseline"")` with no supporting logic or metadata.",Hallucinated Methodology
gpt-5.4,iclr2025_dl4c,Mathematical Errors,"The paper presents an invalid/incorrect formulation and thresholding for Cohen's d. It defines `d = D̄_inter / √(σ²_intra)` and then states a threshold of `d > 1.5σ`. Cohen's d is already a standardized effect size (distance divided by a standard deviation); comparing it to `1.5σ` is dimensionally incoherent. The code threshold is a scalar `1.5` with no sigma term, further showing inconsistency between the paper's mathematical statement and implementation.","Paper: ""The pre-registered threshold is d > 1.5σ (very large effect size)"" and earlier ""d = D̄_inter / √(σ²_intra)"".
Code (`config.py` / `config_minimal_real.py`): `""cohens_d_threshold"": 1.5` and `GATE_CONFIG = { ... ""threshold"": 1.5, ... }`.",Mathematical Errors
gpt-5.4,iclr2025_dl4c,Mathematical Errors,"The paper states the success criterion as `d > 1.5σ and alignment purity > 0.7` and interprets `d` as approximately ""8 standard deviations of separation"". But the implemented `compute_cohens_d` is not standard Cohen's d between two distributions; it uses mean pairwise distances between cluster centroids divided by the square root of the mean within-cluster variances in PCA space. This is an ad hoc clustering separation statistic mislabeled as Cohen's d, so the mathematical interpretation in standard effect-size terms is incorrect.","Paper: ""Simulated Cohen's d=7.835 translates to approximately 8 standard deviations of separation between cluster centroids...""
Code (`clustering.py`): `cohens_d = mean_intercluster / pooled_std`, where `mean_intercluster` is mean Euclidean distance between cluster centroids and `pooled_std` is derived from averaged within-cluster variances across PCA dimensions.",Mathematical Errors
gpt-5.4,iclr2025_dl4c,Hallucinated Methodology,"The paper says runtime is measured via `cProfile` and peak memory via `memory_profiler`, but the code uses `cProfile` and `tracemalloc`, not `memory_profiler`. This is a direct mismatch between the reported methodology and the implementation.","Paper: ""Runtime is measured via cProfile, peak memory via memory_profiler...""
Code (`profiler.py`): imports `tracemalloc` and in `profile_efficiency` uses `tracemalloc.start()` / `get_traced_memory()`; there is no use of `memory_profiler`.",Hallucinated Methodology
gpt-5.4,iclr2025_dl4c,Hallucinated Methodology,"The paper states the clustering step uses a 3D space defined by correctness, complexity, and efficiency, but the implementation actually clusters on five features: correctness, cyclomatic complexity, AST depth, runtime, and memory, then applies PCA to 3 components. Thus the paper's description of a direct 3D feature space is inaccurate relative to the code.","Paper: ""measuring models across correctness, complexity, and efficiency dimensions and applying PCA-based clustering"" and ""projects performance vectors into 3D space via PCA"" with `s_m = (c_m, x_m, e_m)`.
Code (`clustering.py`): `prepare_features` creates `[correctness, cyclomatic, ast_depth, runtime_ms, memory_kb]` (5 features), then `PCA(n_components=3)` reduces them to 3D.",Hallucinated Methodology
gpt-5.4,iclr2025_dl4c,Nonexistent Citations,"At least one cited work appears unverifiable or likely nonexistent as given: `PrefGen: Preference-Guided Multi-Objective Generation for Smart Contract Code Generation` with arXiv:2506.03006. The paper treats it as established related work with specific contributions, but this citation is highly suspect and not supported elsewhere in the materials.","References: ""Peng, B., et al. (2025). PrefGen: Preference-Guided Multi-Objective Generation for Smart Contract Code Generation. arXiv:2506.03006.""",Nonexistent Citations
gpt-5.4,iclr2025_mldpr,Nonexistent Citations,"The paper cites ""Roman et al. (2023). Open Datasheets: Machine-readable documentation for open datasets and responsible AI assessments. arXiv preprint arXiv:2312.06153."" This reference cannot be verified from the provided materials, and the paper relies on it for key background claims about a HuggingFace Open Datasheets system and a two-tier lifecycle structure. Given the instruction to focus on nonexistent citations, this citation is suspect and appears hallucinated relative to the evidence available in the code and task materials.","""Roman, A., et al. (2023). Open Datasheets: Machine-readable documentation for open datasets and responsible AI assessments. arXiv preprint arXiv:2312.06153.""",Nonexistent Citations
gpt-5.4,iclr2025_mldpr,Hallucinated Methodology,"The paper claims an annotation protocol involving three expert annotators and reports inter-annotator agreement, but the code shows no human annotation workflow. Instead, the experiment generates synthetic/content-based annotations automatically. Therefore, the methodology as written is misleading: it presents human annotation as part of the study design while the implementation used simulated labels.","Paper: ""The original experimental plan specified that three expert annotators would independently label all 300 fields... However, the actual implementation used content-based heuristics to simulate annotations rather than human expert labeling."" Code/log: ""Generating realistic content-based annotations..."" and ""data.annotation_protocol - INFO - Generating synthetic annotations with target κ=0.65...""",Hallucinated Methodology
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,"The paper reports detailed cross-repository linear probe accuracies (Unscaffolded HuggingFace 82.7%, OpenML 79.0%, UCI 76.0%, Overall 79.6%) and class-specific precision/recall. However, the provided h-e1 code only trains and evaluates a probe on a small scaffolded HuggingFace split (60 train, 15 test) and logs only a single probe accuracy/F1. No code or result file supports the reported cross-repository evaluation table or the Responsible AI precision/recall values.","Paper: ""Cross-repository testing on held-out data yielded: Unscaffolded HuggingFace 82.7%, OpenML 79.0%, UCI 76.0%, Overall 79.6%... For the Responsible AI class... 77.8% recall with 66.7% precision."" Code: run_experiment.py performs only ""Training linear probe: 60 train, 15 test"" on scaffolded data; experiment.log reports only ""Probe Accuracy: 0.867"" and ""Probe F1: 0.830"" with no repository-wise breakdown.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,The paper reports K-means NMI as a mean over 10 random seeds with standard deviation (0.0229 ± 0.0031 across 10 random seeds). The integrated code uses a single fixed random state for K-means and the saved results file contains only one semantic NMI value. There is no evidence of a 10-seed repeated experiment or variance estimation.,"Paper: ""K-means clustering with k=2 achieved mean NMI of 0.0229 (±0.0031 across 10 random seeds)."" Code: clustering config sets ""random_state: int = 42"" and run_experiment.py calls clustering once. Results file: ""semantic"": 0.02293982755990053.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,"The repository-stratified results in the paper do not match the actual saved outputs. The paper reports HuggingFace NMI 0.013 and OpenML NMI 0.051, but the results JSON only contains HuggingFace 0.025354... and UCI 0.391422..., with no OpenML NMI at all. Likewise, the paper reports repository-specific probe accuracies for all three repositories, while the results JSON contains only HuggingFace and UCI probe results.","Paper: ""Repository-specific clustering performance... UCI 0.394, OpenML 0.051, HuggingFace 0.013"" and ""Probe Accuracy... UCI 91.3%, OpenML 88.7%, HuggingFace 95.8%."" Results JSON: ""repository_nmis"": {""HuggingFace"": 0.025354447720559965, ""UCI"": 0.39142233882156474} and ""probe_results"": {""HuggingFace"": 0.9733333333333333, ""UCI"": 1.0}.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,"The paper's scaffolding-effect results conflict with the actual experiment outputs. The paper states scaffolded NMI 0.018, unscaffolded NMI 0.011, and a positive gap of 0.007, but the saved results show scaffolded 0.0471, unscaffolded 0.0591, and a negative gap of -0.0120. The paper also reports scaffolded/unscaffolded probe accuracies that are not produced by the code.","Paper: ""Scaffolded (n=75) | NMI 0.018 | Probe Accuracy 98.7%; Unscaffolded (n=75) | NMI 0.011 | Probe Accuracy 94.7%; Gap | 0.007 | 4.0pp."" Results JSON: ""scaffolding_results"": {""scaffolded"": 0.04705165318656599, ""unscaffolded"": 0.05907830953001798, ""gap"": -0.012026656343451993}.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Mathematical Errors,"The paper interprets the minority-cluster size as implying ""K-means achieves approximately 52% (13/25)"" for Responsible AI recall. This is not mathematically justified. A cluster of size 13 does not imply that 13 of the 25 Responsible AI items were correctly identified; cluster labels are unlabeled and cluster composition must be examined before computing recall. The paper infers a class recall directly from cluster size, which is incorrect.","""Supervised probes overcome imbalance through learned class weights, achieving 77.8% RAI recall; K-means achieves approximately 52% (13/25), barely above chance.""",Mathematical Errors
gpt-5.4,iclr2025_mldpr,Mathematical Errors,"The paper states that K-means NMI 0.0229 ""represents 4% of the 0.60 threshold target"" and elsewhere that it is ""2.3% NMI normalized to percentage scale."" These percentage interpretations are inconsistent and conceptually sloppy. 0.0229 as a percentage is 2.29%, whereas 0.0229/0.60 ≈ 3.82% of the threshold. Mixing these interpretations without distinction is mathematically misleading.","""K-means clustering with k=2 achieved mean NMI of 0.0229... This represents 4% of the 0.60 threshold target."" and later ""a 77-percentage-point gap between supervised probe accuracy (79.6%) and unsupervised clustering performance (2.3% NMI normalized to percentage scale).""",Mathematical Errors
gpt-5.4,iclr2025_question,Nonexistent Citations,"The paper cites multiple references that appear fabricated or unverifiable from the provided information. In particular, the arXiv identifiers are left as placeholders ('arXiv:2301.xxxxx', 'arXiv:2302.xxxxx'), which indicates the cited papers are not properly identified and may not exist as referenced. The citation 'Zhou et al. (2025). Random seed effects in large language model fine-tuning. International Conference on Learning Representations.' is also highly suspect and not substantiated anywhere in the code or paper.","""Ghasemzadeh, M., Zare, M., Karimi Moridani, M., Sadeghvand, A., and Firouzi, R. (2023). Generalizable machine learning models via nested k-fold cross-validation in medical imaging analysis. arXiv preprint arXiv:2301.xxxxx.""; ""Sluijterman, L., Cator, E., and Heskes, T. (2023). Optimal training of mean-variance estimation neural networks. arXiv preprint arXiv:2302.xxxxx.""; ""Zhou, Y., et al. (2025). Random seed effects in large language model fine-tuning. International Conference on Learning Representations.""",Nonexistent Citations
gpt-5.4,iclr2025_question,Faked Experimental Results,"The paper reports complete H-E1 variance results for four conditions including Fashion-MNIST, but the code artifacts show Fashion-MNIST experiments failed and only two MNIST conditions were available. Therefore the reported Fashion-MNIST mean accuracies, variances, p-values, and the statement that all four conditions showed significant variance are not supported by the provided experimental outputs.","Paper: ""| Fashion-MNIST, 1-layer | 88.45 | 0.35 | 0.59 | 0.67 | < 0.001 |"" and ""| Fashion-MNIST, 2-layer | 89.76 | 0.59 | 0.77 | 0.86 | < 0.001 |"" and ""All four conditions show statistically significant non-zero variance (p < 0.05)."" Code/results: `results__variance_summary.json` contains only `""mnist, 1layer""` and `""mnist, 2layer""`; `results__gate_result.json` says `""note"": ""Fashion-MNIST experiments failed due to dataset download error""`.",Faked Experimental Results
gpt-5.4,iclr2025_question,Faked Experimental Results,"The paper reports H-M2 trajectory divergence results for MNIST and Fashion-MNIST, but the H-M2 code and logs indicate Fashion-MNIST could not be run due to dataset download failure. The actual saved H-M2 results use 'mnist' and 'mnist_alt' conditions, where 'mnist_alt' is explicitly just MNIST reused as a substitute. Thus the Fashion-MNIST H-M2 numbers in the paper are unsupported and misrepresented.","Paper Table 3: ""| Fashion-MNIST, 1-layer | 9.60 | 22.73 | +137 | 2.12 |"" and ""| Fashion-MNIST, 2-layer | 16.23 | 27.31 | +68 | 3.04 |"". H-M2 config/code: `datasets: [""mnist"", ""mnist_alt""]` with comment `# Conditions (using MNIST only due to Fashion-MNIST mirror issues)`; `data_loader.py`: `# Both mnist and mnist_alt use MNIST dataset (Fashion-MNIST mirror is down)`; `analysis_results.json` contains `1layer_mnist_alt` and `2layer_mnist_alt`, not Fashion-MNIST.",Faked Experimental Results
gpt-5.4,iclr2025_question,Mathematical Errors,"The paper defines H-E1 as testing whether the variance is non-zero using a one-sample chi-squared variance test with null hypothesis σ² = 0. This is mathematically invalid: the classical chi-squared test for variance assumes comparison to a strictly positive hypothesized variance under normality, and σ²=0 is a boundary case that degenerates the test statistic. Claiming p-values from such a test is therefore not mathematically sound.","Paper: ""Statistical test: One-sample variance test (chi-squared, H₀: σ²=0 vs. H₁: σ²>0, α=0.05)"" and later ""All four conditions show statistically significant non-zero variance (p < 0.05).""",Mathematical Errors
gpt-5.4,iclr2025_question,Hallucinated Methodology,"The paper claims the experiments enforced 'full determinism' including `torch.use_deterministic_algorithms(True)`, but this is not implemented in the provided H-E1 training code. The code sets random seeds and cuDNN flags, but does not call `torch.use_deterministic_algorithms(True)`. Therefore the reported methodology overstates the determinism controls actually used.","Paper: ""Deterministic training was enforced through the following controls: `torch.manual_seed(seed)`, `torch.backends.cudnn.deterministic = True`, `torch.use_deterministic_algorithms(True)`"". H-E1 code `train.py` sets `torch.manual_seed(seed)`, `torch.backends.cudnn.deterministic = True`, `torch.backends.cudnn.benchmark = False`, and `CUBLAS_WORKSPACE_CONFIG`, but contains no call to `torch.use_deterministic_algorithms(True)`.",Hallucinated Methodology
gpt-5.4,iclr2025_question,Hallucinated Methodology,"The paper states that H-M3 bootstraps the variance itself and measures CI width as a percentage of the variance point estimate. However, the H-E1 evaluation code computes bootstrap confidence intervals for the mean accuracy, not for the variance. This mismatch means the methodology described in the paper is inconsistent with the code used to generate the H-E1 summaries.","Paper: ""Bootstrap resample 30 test accuracies with B=1000 resamples; Compute variance σ² for each bootstrap sample; Construct 95% confidence interval..."". H-E1 `evaluate.py`: `bootstrap_means.append(np.mean(resample))` followed by `ci_lower = np.percentile(bootstrap_means, 2.5)` and `ci_upper = np.percentile(bootstrap_means, 97.5)`.",Hallucinated Methodology
gpt-5.4,iclr2025_question,Faked Experimental Results,"The paper claims the H-E1 gate result was PASS with 2/4 conditions meeting the practical threshold, but the actual saved H-E1 gate result is FAIL because no available condition had variance ≥ 0.3 and Fashion-MNIST conditions were missing. This is a direct contradiction of the experiment output.","Paper: ""H-E1 gate result: PASS (2/4 conditions meet σ²≥0.3% threshold)."" Code/results: `results__gate_result.json` states `""gate_result"": ""FAIL""`, `""conditions_passed"": 0`, and `""note"": ""Fashion-MNIST experiments failed due to dataset download error""`.",Faked Experimental Results
gpt-5.4,iclr2025_question,Faked Experimental Results,"The paper reports that all H-M2 conditions correspond to MNIST and Fashion-MNIST, but the actual analyzed conditions include duplicated MNIST under a renamed 'mnist_alt'. Since the saved analysis results show identical metrics for mnist and mnist_alt, the paper effectively presents duplicated MNIST results as if they were separate Fashion-MNIST findings.","`analysis_results.json` shows identical pairs: `""1layer_mnist""` and `""1layer_mnist_alt""` both have `22.725669785597535` distance and `2.12360289491675` CV; `""2layer_mnist""` and `""2layer_mnist_alt""` both have `27.306974084523294` distance and `3.04282087789328` CV. Paper instead labels these as Fashion-MNIST results.",Faked Experimental Results
gpt-5.4,iclr2025_scope,Hallucinated Methodology,"The paper claims the main analysis was performed on the learned Q/K/V projection weight matrices using direct SVD of 4096×4096 matrices, but the primary h-e1 code path actually analyzes runtime attention weights captured by forward hooks, not projection weights. In src/analyzer.py, hooks cache attention tensors from model outputs and svd_effective_rank is computed on those attention matrices. The direct weight-matrix analysis only appears later in a separate h-m1 script (run_weight_analysis.py), not in the main experiment pipeline described as the study methodology.","Paper: ""Through singular value decomposition analysis of Query, Key, and Value projection matrices in Mistral-7B..."" and ""SVD computation for 4096×4096 matrices used NumPy's `np.linalg.svd`...""
Code (h-e1 src/analyzer.py): `attn_module.register_forward_hook(make_hook(layer_idx))` ... `_capture_attention(...)` caches `attn_weights` with shape `[B, H, L, L]` ... `eff_rank = self.compute_effective_rank(attention_stack)`.
Only separate script (h-m1 run_weight_analysis.py) does `Q = layer.self_attn.q_proj.weight.detach().cpu().float()` and SVD on Q/K/V weights.",Hallucinated Methodology
gpt-5.4,iclr2025_scope,Hallucinated Methodology,"The paper defines operator entropy as a log-determinant of the covariance matrix, H(W) = log det((1/n) W^T W), but the implemented code does not compute that quantity. In h-e1/h-m1 src/metrics.py, operator_entropy computes QK = QK^T product, then takes the log of the sum of the top singular values (or Frobenius norm as fallback). In run_weight_analysis.py, a different entropy is used again: Shannon entropy over normalized top-k singular values. Thus the paper reports a methodology inconsistent with the actual implementation.","Paper: `H(W) = log det((1/n) W^T W)`.
Code (src/metrics.py): `QK = torch.matmul(Q, K.T)` ... `entropy = torch.log(torch.sum(S[:min(10, len(S))])).item()`.
Code (run_weight_analysis.py): `S_prob = S_combined / S_combined.sum()` ... `entropy = -(S_prob * torch.log(S_prob + 1e-10)).sum().item()`.",Hallucinated Methodology
gpt-5.4,iclr2025_scope,Faked Experimental Results,"The paper presents concrete h-e1 validation outcomes and aggregate results even though the h-e1 experiment log shows the run was killed before producing results. The main experiment pipeline in h-e1 never completed successfully, so statements that methodology validation passed and that the results came from that described pipeline are unsupported by the provided execution evidence.","Paper: ""### Methodology Validation (h-e1) **Outcome: PASS**"" and ""The methodology validation confirmed... Analysis pipeline successfully processes Mistral-7B...""
Code log (h-e1 experiment.log): `./run_analysis.sh: line 99: 2578269 Killed                  python -m src.main`.",Faked Experimental Results
