judge,venue,type,description,evidence,type_norm
gpt-5.4,iclr2025_scsl,Hallucinated Methodology,"The paper presents TASI as a coherent method using both loss stagnation and gradient norm ratio to detect a shortcut plateau and intervene adaptively. However, the supplied experiment code shows that in many configurations the detector either never triggers, is dominated by one signal, or the intervention logic is effectively equivalent to simpler baselines. The paper overstates this as a consistently implemented, carefully validated transition-aware method across experiments. In addition, it claims comparisons to a named ERM Balanced baseline in the main method section, but in some experiment scripts the so-called ERM baseline itself uses a balanced sampler or uses different implementations depending on script, making the reported methodology inconsistent across experiments.","Paper: ""We implement TASI (Transition-Aware Shortcut Intervention), which monitors gradient norm ratios between easy and hard samples and applies group-reweighted loss during detected plateau windows."" Code inconsistencies include multiple incompatible implementations across files, e.g. in /experiments/best_solution_089c80ab... timing ablation, even the 'ERM' config uses `sampler = make_group_balanced_sampler(G_tr)` inside `run_experiment`, while the paper distinguishes ERM from ERM Balanced. In other files, TASI intervention often does not fire or uses different logic entirely.",Hallucinated Methodology
gpt-5.4,iclr2025_scsl,Mathematical Errors,"The paper defines the gradient norm ratio as a signal for minority-vs-majority learning dynamics, but the implementation and reported interpretations are mathematically inconsistent. In several provided experiment summaries, the same metric is reported with impossible or unstable values (e.g., extremely large best gradient-ratio values such as 2580.1486 or 2242.4577), while the paper interprets the signal as a bounded, meaningful detector with thresholds like 0.5. This undermines the mathematical validity of the signal as described.","Paper: ""The gradient norm ratio signal computes the ratio of gradient norms on hard samples ... to easy samples ...: a ratio below 0.5 while loss remains high indicates shortcut reliance."" Yet provided summaries report values such as in the signal-source ablation: ""Gradient Norm Ratio hard/easy ... SYN_V3_CORR92 ... best_value: 2580.1486"" and in the minority-identification ablation: ""Final Gradient Norm Ratio hard/easy (loss_based strategy) ... SYNTHETIC_HIGHDIM ... final_value: 2242.4577"".",Mathematical Errors
gpt-5.4,iclr2025_scsl,Faked Experimental Results,"The paper includes concrete dataset/task descriptions that are not faithfully supported by the code. It states evaluation on SST-2, IMDB, and TweetEval with sentence/review/tweet length as spurious features and TF-IDF bag-of-words features using an MLP. While the code does use handcrafted bag-of-words-like features, it also silently falls back to synthetic data when dataset loading fails. Thus the paper presents these as definite real-data experiments, but the provided code can substitute synthetic fallback data without disclosure in the reported results.","Paper: ""We evaluate on four datasets: ... SST-2 with sentence-length as spurious feature, IMDB with review-length as spurious feature, and TweetEval sentiment with tweet-length as spurious feature."" Code in multiple loaders includes fallback branches, e.g. `except Exception as e: print(f""  SST2 failed: {e}. Fallback.""); X_tr, Y_tr, G_tr = make_spurious_dataset(...)` and similarly for IMDB and Tweet Eval.",Faked Experimental Results
gpt-5.4,iclr2025_verifai,Nonexistent Citations,"The paper contains placeholder and missing citations instead of real references, while still making literature claims. This includes references like '(??)', '(?)', and a blank REFERENCES section. These are not valid, findable academic citations, so the paper contains nonexistent/unfinished citations.","Paper: ""Recent work combining LLMs with SMT solvers ( ?? ) has achieved strong results on standard benchmarks such as Code2Inv ( ? )""; ""Early neural approaches ( ?? )""; ""RAG. ? introduced RAG""; and the section ends with ""REFERENCES"" with no entries.",Nonexistent Citations
gpt-5.4,iclr2025_verifai,Mathematical Errors,"The ITES formula is malformed/incompletely typeset in the paper. The definition is broken across lines and symbols are misplaced, making the equation mathematically invalid as written. Since ITES is central to the paper's claims, this is a substantive mathematical presentation error.","Paper formula block: ""ITES = [SR][RAIT] / SRZS _C_ RAIT ... [RAIT] _·_ _[C]_ [ZS] / SRZS _C_""",Mathematical Errors
gpt-5.4,iclr2025_verifai,Faked Experimental Results,"The paper reports many concrete figures, tables, and ablation results that are not supported by the provided code. The available code consists of several separate experiments/ablations, but not the exact experimental protocol or exact numbers reported in the paper. In particular, the paper reports results for retrieval timing, confidence-weight sensitivity, diversification, adversarial contamination, cross-dataset transfer, and specific ITES/SR values all in one unified study, while the code base contains disparate scripts and summaries with conflicting numbers. This indicates the paper synthesized results that were not actually produced by a single executed experiment matching the manuscript.","Paper: ""On HumanEval, confidence-weighted and difficulty-adaptive reach ITES = 1.207, semantic achieves 1.178, while random retrieval achieves only 1.076."" Also: ""Figure 2 (left) shows that under a budget of one LLM call per program, confidence-weighted RAIT achieves 100% success across all datasets,"" and ""Table 1 shows the cross-dataset portability matrix... All 9 source→target combinations achieve ITES > 1.0."" The provided code is a collection of separate ablation scripts with different result sets and summaries, not one script producing this exact set of figures/tables.",Faked Experimental Results
gpt-5.4,iclr2025_verifai,Faked Experimental Results,"Several reported values in the paper directly conflict with values found in the provided experiment summaries/code. For example, the confidence-weight sensitivity section in the paper claims pure semantic retrieval yields ITES = 2.380 on all datasets and that adding confidence always degrades performance, while other reported sections of the same paper claim confidence-weighted retrieval is best on HumanEval and CodeSearchNet. These mutually inconsistent claims are not all supported simultaneously by the code outputs.","Paper: ""On HumanEval, confidence-weighted and difficulty-adaptive reach ITES = 1.207..."" but later: ""At confidence weight = 0.0 (pure semantic), all datasets achieve ITES = 2.380. At intermediate weights 0.2–0.7, ITES drops..."" Also supplementary/other sections report different scales such as ""RAIT is robust to k (ITES ≈ 2.3–2.5)"" while main strategy comparison reports values around 1.0–1.2.",Faked Experimental Results
gpt-5.4,iclr2025_verifai,Hallucinated Methodology,"The paper frames the work as loop invariant generation evaluated on MBPP, HumanEval, and CodeSearchNet, but the code does not operate on real loop-invariant benchmarks or actual verifier-produced invariants for those datasets. Instead, it generates synthetic loop programs and maps MBPP/HumanEval/CodeSearchNet samples to synthetic templates or synthetic samples. Thus the methodology described as evaluating invariant transfer on those code benchmarks is inaccurate.","Code: in multiple scripts, datasets are synthesized rather than loaded as real invariant tasks, e.g. `load_dataset_samples(name, n=200)` generates synthetic programs for `mbpp`, `openai_humaneval`, and `code_search_net`; and in baseline code, MBPP/CodeSearchNet are converted into template-derived synthetic verification tasks: `programs.append({ ... 'code': t['code'](a, b) + ... , 'ground_truth_invariant': t['invariant'](a, b) ... })`.",Hallucinated Methodology
gpt-5.4,iclr2025_verifai,Hallucinated Methodology,"The paper states that adapted candidates are 'checked by an SMT solver' and that the system performs 'counterexample-guided refinement'. In the provided code, core experiments use probabilistic simulation of success/failure rather than a real SMT solver or real counterexample-guided loop. Therefore the methodology is overstated in the paper.","Paper: ""The adapted candidate is checked by an SMT solver; on success, (P, I) is added to L. On failure, counterexample-guided refinement proceeds up to a budget of B LLM calls."" Code: `simulate_verification(...)` returns success probabilistically based on similarity/difficulty, e.g. `success = np.random.random() < ...`, and many summaries explicitly note simulation rather than real verification.",Hallucinated Methodology
gpt-5.4,iclr2025_wsl,Nonexistent Citations,"The paper includes unresolved placeholder citations instead of real references, so the cited works are effectively nonexistent in the submitted manuscript. This violates the requirement for valid academic citations and makes multiple related-work and introduction claims unsupported.","Examples from the paper: ""membership inference ( **??** )""; ""model inversion ( **?** )""; ""Dataset inference ( **?** )""; ""Hyper-representations ( **?** )""; ""Neural Functional Networks ( **?** )""; ""graph neural networks ( **?** )""; ""Model zoos ( **??** )""; ""CIFAR-10 and CIFAR-100 ( **?** ), Fashion-MNIST ( **?** )""; ""permutation-equivariant weight-space architectures ( **??** )"".",Nonexistent Citations
gpt-5.4,iclr2025_wsl,Faked Experimental Results,"The paper claims main results on four datasets and eight dataset–property combinations, including SVHN, but the provided code for the main experiment in `best_solution_141aec99e09c49bbae2ed03b3f49f5a5.py` only runs CIFAR-10, CIFAR-100, and FashionMNIST. There is no SVHN experiment in that main solution, so the headline claim of results across four datasets and eight combinations is unsupported by the implementation.","Paper claim: ""We construct a model zoo of 300 small CNNs trained on controlled variants of CIFAR-10, CIFAR-100, Fashion-MNIST, and SVHN... Across 8 dataset–property combinations..."" and ""Label noise rate is consistently more decodable... (CIFAR-10: 0.881 vs. 0.774; CIFAR-100: 0.824 vs. 0.812; FashionMNIST: 0.852 vs. 0.771; SVHN: 0.795 vs. 0.780)."" Code evidence from `best_solution_141aec99e09c49bbae2ed03b3f49f5a5.py`: it contains sections only for ""# DATASET 1: CIFAR-10"", ""# DATASET 2: CIFAR-100"", and ""# DATASET 3: Fashion-MNIST""; there is no SVHN dataset block.",Faked Experimental Results
gpt-5.4,iclr2025_wsl,Faked Experimental Results,"The paper reports numerous figures and ablations not present in the supplied code for the main paper, including cross-dataset transfer, detectability threshold curves, gradient features, temporal features, normalization ablations, zoo size ablations, and other appendix figures. The available code corresponds primarily to a spectral-feature ablation over only three datasets and six tasks, not the full set of reported experiments. Thus many reported results appear fabricated or at least not reproducible from the provided implementation.","Paper reports: ""Figure 3 shows the cross-dataset transfer R^2 matrix"", ""Gradient and temporal features provide inconsistent benefits... (Appendix Figures 9–10)"", ""Zoo size ablation shows performance saturates around N = 150–200 models (Appendix Figure 7)"", and many appendix figures up to Figure 14. But `best_solution_141aec99e09c49bbae2ed03b3f49f5a5.py` only implements spectral-feature comparisons and creates figures named like `ablation_spectral_r2_curves.png`, `ablation_spectral_bar_comparison.png`, `ablation_spectral_delta_r2.png`, and `ablation_spectral_pred_vs_true.png`.",Faked Experimental Results
gpt-5.4,iclr2025_wsl,Hallucinated Methodology,"The paper's methodology description does not match the main provided code. The paper says features are ""per-layer weight statistics augmented with SVD spectral features"" and implies the main experimental setup covers all four datasets with a unified framework, but the provided main code is specifically a spectral-feature ablation comparing 'with spectral' vs 'without spectral' on only CIFAR-10, CIFAR-100, and FashionMNIST. The paper presents the spectral features as part of the definitive main method rather than an ablation-specific variant.","Paper: ""We construct a model zoo of 300 small CNNs... and train MLP meta-models to predict these properties from per-layer weight statistics augmented with SVD spectral features."" Code in `best_solution_141aec99e09c49bbae2ed03b3f49f5a5.py`: it explicitly defines both `extract_rich_features(model)` and `extract_features_no_spectral(model)` and centers the experiment on comparing them, with summary title ""SPECTRAL FEATURES ABLATION — FINAL RESULTS SUMMARY"".",Hallucinated Methodology
gpt-5.4,iclr2025_wsl,Faked Experimental Results,"The paper claims a cross-dataset transfer diagonal of nearly perfect in-distribution R^2 ≈ 0.98, but this is inconsistent with the reported main results in Figure 1 / Section 4, where the same tasks have ordinary in-distribution 5-fold CV R^2 in the 0.77–0.88 range. Without separate code or explanation for a different protocol, this is internally inconsistent and unsupported by the provided implementation.","Paper Section 4: ""across all 8 dataset–property combinations, our meta-model achieves R^2 ∈ [0.771, 0.881]."" But later: ""In-distribution performance (diagonal) is near-perfect (R^2 ≈ 0.98).""",Faked Experimental Results
gpt-5.4,iclr2025_wsl,Faked Experimental Results,"The paper claims an ablation on training duration showing saturation around 12 and 24 epochs, but the experimental details state all models are trained for 6 epochs, and the provided main code trains small models with `TRAIN_EPOCHS = 6` only. No training-duration sweep exists in the main code.","Paper: ""Forensic decodability improves with CNN training duration, saturating around 12 epochs for noise tasks while imbalance tasks continue improving to 24 epochs (Appendix Figure 6)."" Experimental details: ""All models are trained for 6 epochs..."" Code: `TRAIN_EPOCHS = 6` and models are trained via `train_small_model(..., TRAIN_EPOCHS)` with no epoch sweep in `best_solution_141aec99e09c49bbae2ed03b3f49f5a5.py`.",Faked Experimental Results
grok-4.3,iclr2025_bi_align,Nonexistent Citations,"The paper contains multiple placeholder citations such as '**??**' and '**?**' (e.g., 'Reinforcement Learning from Human Feedback (RLHF) has become the dominant paradigm for aligning large language models with human intent ( **??** )' and references to sycophancy work as '**?**'). These are not real academic references and cannot be found.","Multiple instances in the INTRODUCTION and RELATED WORK sections, e.g., 'Reinforcement Learning from Human Feedback (RLHF) has become the dominant paradigm for aligning large language models with human intent ( **??** ).'",Nonexistent Citations
grok-4.3,iclr2025_bi_align,Faked Experimental Results,"The paper reports specific quantitative results (e.g., AUROC=1.0, various PARS/PDAS values in Table 1 and figures) as scientific findings from a coherent study. However, the underlying code reveals these stem from buggy implementations with forced class labels ('WARNING: Single class in drift splits, fixing...'), data leakage causing perfect AUROC, and inconsistent results across separate ablations rather than a single rigorous experiment.",Code snippets show 'if len(np.unique(yd_tr)) < 2 ... yd_tr[0] = 0; yd_tr[-1] = 1' hacks and comments on AUROC=1.0 leakage; paper presents polished Table 1 and figures with exact metrics like 'Drift-Corrected (main) 0.930 0.039' as if from unified experiments.,Faked Experimental Results
grok-4.3,iclr2025_buildingtrust,Faked Experimental Results,"All reported experiments use purely synthetic data generation where 'hallucinated' vs 'correct' trajectories are explicitly constructed with different drift parameters (high variance for hallucinated, low for correct). Near-perfect AUROCs (0.995-1.000) are achieved by design rather than through genuine model behavior or real LLM inference. The paper acknowledges simulation but presents results as if they demonstrate a fundamental LLM property.","Code in best_solution files shows generate_confidence_trajectory() explicitly sets different drift_magnitude, noise_std, and reversion parameters based on is_hallucinated flag. Paper states 'all experiments use simulated confidence trajectories rather than actual LLM inference' yet reports results as empirical validation of the hypothesis on LLMs.",Faked Experimental Results
grok-4.3,iclr2025_buildingtrust,Nonexistent Citations,"Numerous placeholder citations (**, **?, **??**) throughout the paper that do not correspond to real references. The references section is incomplete or missing.","Abstract and introduction contain citations like ( **??** ), ( **??** ), ( **?** ) with no corresponding entries in the REFERENCES section.",Nonexistent Citations
grok-4.3,iclr2025_buildingtrust,Mathematical Errors,"The formal definition of confidence drift (Drift(q)) is rendered as garbled/broken LaTeX in the paper text, making the equation unreadable and mathematically invalid as presented.","Section 3 contains: 'Drift( q ) = [1] k k t =1 - c t − c ¯  2 , c ¯ = [1] k - c t . t =1 k' which is corrupted and does not form a valid mathematical expression.",Mathematical Errors
grok-4.3,iclr2025_data_problems,Nonexistent Citations,"All academic citations in the paper are placeholders such as '**?**', '**??**', or '**??**' (e.g., in the abstract, introduction, related work, and method sections). These do not correspond to any real papers and appear to be fabricated or hallucinated references to prior work on model collapse.","Examples include: '**?** first characterized model collapse as a “curse of recursion”...', '**?** formalized self-consuming loops...', and similar patterns throughout the Related Work and Introduction sections.",Nonexistent Citations
grok-4.3,iclr2025_data_problems,Faked Experimental Results,"Reported experimental metrics (e.g., specific KL divergence, perplexity, and tail coverage values for TADA vs. baselines) do not consistently match the actual code outputs or ablation summaries, which show TADA often underperforming random/centroid anchors on distributional metrics and tail coverage being saturated at 1.0 across conditions.","Paper Table 1 and Figure descriptions claim TADA achieves best tail coverage (1.00) with mixed KL/perplexity results, but code summaries (e.g., ablation_summary.json and research_summary.json) show non-monotonic KL, saturated tail coverage, and cases where TADA has the highest KL divergence.",Faked Experimental Results
grok-4.3,iclr2025_mldpr,Nonexistent Citations,"The paper contains numerous placeholder citations marked as '**?**' (e.g., 'Datasheets for Datasets (**?**)', 'Data Statements (**?**)', 'Model Cards (**?**)', 'SciBERT (**?**)', etc.). These are not real references and indicate fabricated or nonexistent academic citations.","Throughout the paper, especially in sections 1, 2, 3, 5, and references: 'Datasheets for Datasets (**?**)', 'Data Statements (**?**)', 'Model Cards (**?**)', 'SciBERT (**?**)', 'S2ORC (**?**)', 'Sentence-BERT (**?**)', 'HuggingFace (**?**)', 'OpenML (**?**)'.",Nonexistent Citations
grok-4.3,iclr2025_mldpr,Faked Experimental Results,"The paper reports near-perfect metrics (Spearman ho = 0.986 on synthetic, AUC = 0.944 on HF) that do not consistently match the actual code outputs across ablations. Code shows variable performance, score collapse for some configs, under-calibration, and poor generalization from synthetic to real HF data, while the paper presents uniformly strong results without acknowledging these issues.","Paper abstract and sections 4/5 claim 'Spearman ho = 0.986', 'AUC = 0.944', 'near-monotonic relationship'. Code (e.g., ablation files) shows configs with Spearman ~0.3-0.5, DDS collapse to ~0.1 for moderate/heavy dropout or certain n-grams, and explicit notes on 'encoder overfits to synthetic' and 'scale mismatch'.",Faked Experimental Results
grok-4.3,iclr2025_verifai,Nonexistent Citations,"The paper contains numerous placeholder citations such as ( **??** ), ( **?** ), ( **??** ), and ( **?** ) that do not correspond to any real academic references. These are not valid citations and indicate fabricated or incomplete referencing.","References like 'Recent work combining LLMs with SMT solvers ( **??** )', 'Code2Inv ( **?** )', 'Early neural approaches ( **??** )', and multiple instances of **?** throughout the Related Work and Conclusion sections.",Nonexistent Citations
grok-4.3,iclr2025_verifai,Hallucinated Methodology,"The paper describes a methodology involving real SMT solvers (Z3) and LLM-based adaptation with counterexample-guided refinement, but the provided code implements only a probabilistic simulation without any actual SMT solver or real LLM calls. The 'verification' is purely random sampling based on heuristics.","Section 3 METHOD and 4 EXPERIMENTS claim SMT solver checks and LLM adaptation, while the code uses 'simulate_verification' with np.random and geometric distributions, explicitly noting 'all results are from a probabilistic simulation of LLM and SMT behavior, not real API calls'.",Hallucinated Methodology
grok-4.3,iclr2025_verifai,Faked Experimental Results,"Specific quantitative results (e.g., exact ITES values like 1.047, success rates 0.953, tables, and figures) are presented as empirical findings, but they originate from a simplistic controlled simulation on synthetic or mapped data rather than genuine experiments on the claimed benchmarks with real verification.","Detailed metrics in Section 4 (e.g., 'On MBPP, all five strategies achieve near-perfect success rates', 'ITES = 1.207', cross-dataset matrix, non-monotonic scaling plots) match the simulation outputs in the code but are framed as real controlled study results.",Faked Experimental Results
